3.599999999999999867e-01 1.326620000000000000e+08 6.744441161252453120e+17 9.332546716085993600e+16
3.699999999999999956e-01 1.326830000000000000e+08 6.746173396237771520e+17 9.334630989258329600e+16
3.800000000000000044e-01 1.327370000000000000e+08 6.747905368192683520e+17 9.336646868837851200e+16
3.900000000000000133e-01 1.327780000000000000e+08 6.749638853369943040e+17 9.339619920340777600e+16
4.000000000000000222e-01 1.327730000000000000e+08 6.751373142590632960e+17 9.342212569621020800e+16
4.100000000000000311e-01 1.328350000000000000e+08 6.753105788229882880e+17 9.343486813750443200e+16
4.199999999999999845e-01 1.328640000000000000e+08 6.754840375643773440e+17 9.346691718041539200e+16
4.299999999999999933e-01 1.328860000000000000e+08 6.756575163905621760e+17 9.348960584177129600e+16
4.400000000000000022e-01 1.329190000000000000e+08 6.758309716047353600e+17 9.350994150263110400e+16
4.500000000000000111e-01 1.329380000000000000e+08 6.760044674860723200e+17 9.353373922935240000e+16
4.600000000000000200e-01 1.329810000000000000e+08 6.761779235885557760e+17 9.355320553142715200e+16
4.700000000000000289e-01 1.330100000000000000e+08 6.763514740690954240e+17 9.357989868622531200e+16
4.799999999999999822e-01 1.330470000000000000e+08 6.765250393774676480e+17 9.360231539487174400e+16
4.899999999999999911e-01 1.330700000000000000e+08 6.766986649303024640e+17 9.362718216077260800e+16
5.000000000000000000e-01 1.331270000000000000e+08 6.768722774279447040e+17 9.364810516944688000e+16
5.100000000000000089e-01 1.331420000000000000e+08 6.770460552766008320e+17 9.367864364404473600e+16
5.200000000000000178e-01 1.331840000000000000e+08 6.772197729352363520e+17 9.369704479187337600e+16
5.300000000000000266e-01 1.332310000000000000e+08 6.773935771946191360e+17 9.372335128558827200e+16
5.400000000000000355e-01 1.332680000000000000e+08 6.775674977695951360e+17 9.375127036264523200e+16
5.500000000000000444e-01 1.333120000000000000e+08 6.777414750751869440e+17 9.377599196448056000e+16
5.600000000000000533e-01 1.333340000000000000e+08 6.779155535017053440e+17 9.380311351861980800e+16
5.700000000000000622e-01 1.333540000000000000e+08 6.780896099427582720e+17 9.382361154548947200e+16
5.799999999999999600e-01 1.334060000000000000e+08 6.782636309012523520e+17 9.384337926504688000e+16
5.899999999999999689e-01 1.334370000000000000e+08 6.784377931537724160e+17 9.387267181127681600e+16
5.999999999999999778e-01 1.334800000000000000e+08 6.786119840351696640e+17 9.389590867555456000e+16
6.099999999999999867e-01 1.334940000000000000e+08 6.787862703748170240e+17 9.392275158273812800e+16
6.199999999999999956e-01 1.335320000000000000e+08 6.789604887080064000e+17 9.394079471837907200e+16
6.300000000000000044e-01 1.335790000000000000e+08 6.791347721483540480e+17 9.396600495138846400e+16
6.400000000000000133e-01 1.336110000000000000e+08 6.793091662075315200e+17 9.399367662769878400e+16
6.500000000000000222e-01 1.336540000000000000e+08 6.794835938836267520e+17 9.401721124904272000e+16
6.600000000000000311e-01 1.336600000000000000e+08 6.796581174215975680e+17 9.404410540897292800e+16
6.700000000000000400e-01 1.336960000000000000e+08 6.798325266536389120e+17 9.405968228959590400e+16
6.800000000000000488e-01 1.337380000000000000e+08 6.800069936644010240e+17 9.408452125714952000e+16
6.900000000000000577e-01 1.337530000000000000e+08 6.801815452545564160e+17 9.411081212771846400e+16
7.000000000000000666e-01 1.337990000000000000e+08 6.803560399779706880e+17 9.412948879593433600e+16
7.099999999999999645e-01 1.338170000000000000e+08 6.805306393677815040e+17 9.415686592017491200e+16
7.199999999999999734e-01 1.338680000000000000e+08 6.807051982739609600e+17 9.417643168352483200e+16
7.299999999999999822e-01 1.339210000000000000e+08 6.808798923489693440e+17 9.420546105401254400e+16
7.399999999999999911e-01 1.339390000000000000e+08 6.810547282751078400e+17 9.423486747449833600e+16
7.500000000000000000e-01 1.339960000000000000e+08 6.812295213660919040e+17 9.425433594051420800e+16
7.600000000000000089e-01 1.340350000000000000e+08 6.814044816520218880e+17 9.428512086778464000e+16
7.700000000000000178e-01 1.340530000000000000e+08 6.815795157022219520e+17 9.431089018496704000e+16
7.800000000000000266e-01 1.340610000000000000e+08 6.817545035837253120e+17 9.433020363270536000e+16
7.900000000000000355e-01 1.341150000000000000e+08 6.819293942947189760e+17 9.434676204678710400e+16
8.000000000000000444e-01 1.341420000000000000e+08 6.821044358204775680e+17 9.437667615022568000e+16
8.100000000000000533e-01 1.341920000000000000e+08 6.822794803660318720e+17 9.439864206389083200e+16
8.200000000000000622e-01 1.342070000000000000e+08 6.824546525634963200e+17 9.442732672155688000e+16
8.300000000000000711e-01 1.342370000000000000e+08 6.826297652040273920e+17 9.444593567606284800e+16
8.399999999999999689e-01 1.342640000000000000e+08 6.828048982763910400e+17 9.446884905390241600e+16
8.499999999999999778e-01 1.343020000000000000e+08 6.829800354913288960e+17 9.449088689463672000e+16
8.599999999999999867e-01 1.343360000000000000e+08 6.831552349439843840e+17 9.451605690443312000e+16
8.699999999999999956e-01 1.343890000000000000e+08 6.833304828052803840e+17 9.454048920195491200e+16
8.800000000000000044e-01 1.344150000000000000e+08 6.835058735620222720e+17 9.457002089638523200e+16
8.900000000000000133e-01 1.344740000000000000e+08 6.836812632236861440e+17 9.459180849547587200e+16
9.000000000000000222e-01 1.344810000000000000e+08 6.838568305528439040e+17 9.462323226033417600e+16
9.100000000000000311e-01 1.345140000000000000e+08 6.840322951049893120e+17 9.463956062842598400e+16
9.200000000000000400e-01 1.345630000000000000e+08 6.842077951113688320e+17 9.466332763174793600e+16
9.300000000000000488e-01 1.345910000000000000e+08 6.843834199996675840e+17 9.469191970349108800e+16
9.400000000000000577e-01 1.346200000000000000e+08 6.845590538077813760e+17 9.471427632468192000e+16
9.500000000000000666e-01 1.346630000000000000e+08 6.847347016224396800e+17 9.473690826008777600e+16
9.599999999999999645e-01 1.346840000000000000e+08 6.849104424478618880e+17 9.476380070932182400e+16
9.699999999999999734e-01 1.347120000000000000e+08 6.850861507822562560e+17 9.478393949563340800e+16
9.799999999999999822e-01 1.347770000000000000e+08 6.852618740581667840e+17 9.480663111421374400e+16
9.899999999999999911e-01 1.348190000000000000e+08 6.854378059951408640e+17 9.483976716069030400e+16
1.000000000000000000e+00 1.348220000000000000e+08 6.856138226758831360e+17 9.486624936282889600e+16
1.010000000000000009e+00 1.348540000000000000e+08 6.857897144914104320e+17 9.488144302442616000e+16
1.020000000000000018e+00 1.349090000000000000e+08 6.859656379417387520e+17 9.490505735875251200e+16
1.030000000000000027e+00 1.349290000000000000e+08 6.861417113167912960e+17 9.493505212180320000e+16
1.040000000000000036e+00 1.349510000000000000e+08 6.863177512422883840e+17 9.495518066041297600e+16
1.050000000000000044e+00 1.349950000000000000e+08 6.864937712447944960e+17 9.497603419002302400e+16
1.060000000000000053e+00 1.350180000000000000e+08 6.866698854518599680e+17 9.500303735113126400e+16
1.070000000000000062e+00 1.350430000000000000e+08 6.868459862515975680e+17 9.502425136390718400e+16
1.080000000000000071e+00 1.350830000000000000e+08 6.870220781042438400e+17 9.504570413835748800e+16
1.090000000000000080e+00 1.351480000000000000e+08 6.871982448289687040e+17 9.507167412029736000e+16
1.100000000000000089e+00 1.351740000000000000e+08 6.873746195503431680e+17 9.510482958701292800e+16
1.110000000000000098e+00 1.352030000000000000e+08 6.875509928711560960e+17 9.512672328122760000e+16
1.120000000000000107e+00 1.352320000000000000e+08 6.877273797483120640e+17 9.514942306178243200e+16
1.130000000000000115e+00 1.352860000000000000e+08 6.879037824734625280e+17 9.517224806373371200e+16
1.140000000000000124e+00 1.353020000000000000e+08 6.880803354358489600e+17 9.520231937125326400e+16
1.150000000000000133e+00 1.353570000000000000e+08 6.882568309937935360e+17 9.522121634482928000e+16
1.159999999999999920e+00 1.354100000000000000e+08 6.884334795788314880e+17 9.525144960449940800e+16
1.169999999999999929e+00 1.354190000000000000e+08 6.886102782516014080e+17 9.528154347717344000e+16
1.179999999999999938e+00 1.354720000000000000e+08 6.887869781653049600e+17 9.529824181087436800e+16
1.189999999999999947e+00 1.355010000000000000e+08 6.889638225683499520e+17 9.532804029247902400e+16
1.199999999999999956e+00 1.355340000000000000e+08 6.891406792751639040e+17 9.535073123017376000e+16
1.209999999999999964e+00 1.355820000000000000e+08 6.893175752734147840e+17 9.537487848662000000e+16
1.219999999999999973e+00 1.356250000000000000e+08 6.894945860159016960e+17 9.540309796496691200e+16
1.229999999999999982e+00 1.356340000000000000e+08 6.896716881887352320e+17 9.543007498682953600e+16
1.239999999999999991e+00 1.356780000000000000e+08 6.898486957490360320e+17 9.544703464578056000e+16
1.250000000000000000e+00 1.357020000000000000e+08 6.900257980759061760e+17 9.547419111232844800e+16
1.260000000000000009e+00 1.357150000000000000e+08 6.902028867749414400e+17 9.549551631849923200e+16
1.270000000000000018e+00 1.357800000000000000e+08 6.903799018112869120e+17 9.551360361283572800e+16
1.280000000000000027e+00 1.358340000000000000e+08 6.905571289013803520e+17 9.554708344533646400e+16
1.290000000000000036e+00 1.358670000000000000e+08 6.907345037532399360e+17 9.557712399388923200e+16
1.300000000000000044e+00 1.359070000000000000e+08 6.909119172059325440e+17 9.560129856295164800e+16
1.310000000000000053e+00 1.359430000000000000e+08 6.910893995938891520e+17 9.562711313555836800e+16
1.320000000000000062e+00 1.359500000000000000e+08 6.912669352040924160e+17 9.565208927524640000e+16
1.330000000000000071e+00 1.360020000000000000e+08 6.914443625711964160e+17 9.566836815929278400e+16
1.340000000000000080e+00 1.360000000000000000e+08 6.916219286999165440e+17 9.569794849589267200e+16
1.350000000000000089e+00 1.360500000000000000e+08 6.917993448107054080e+17 9.571197928429201600e+16
1.360000000000000098e+00 1.360700000000000000e+08 6.919768840266054400e+17 9.574071424565734400e+16
1.370000000000000107e+00 1.361180000000000000e+08 6.921543862817328640e+17 9.576083609480326400e+16
1.380000000000000115e+00 1.361720000000000000e+08 6.923320102093207040e+17 9.578950455839374400e+16
1.390000000000000124e+00 1.361920000000000000e+08 6.925097814336437760e+17 9.581956946917033600e+16
1.400000000000000133e+00 1.362410000000000000e+08 6.926875181487362560e+17 9.583985236906860800e+16
1.409999999999999920e+00 1.362840000000000000e+08 6.928653746716775680e+17 9.586844952393524800e+16
1.419999999999999929e+00 1.362860000000000000e+08 6.930433182144239360e+17 9.589529414315632000e+16
1.429999999999999938e+00 1.363400000000000000e+08 6.932211326777560320e+17 9.591050064529067200e+16
1.439999999999999947e+00 1.363860000000000000e+08 6.933990967236037120e+17 9.594071250549641600e+16
1.449999999999999956e+00 1.364190000000000000e+08 6.935771632552092160e+17 9.596840421907788800e+16
1.459999999999999964e+00 1.364540000000000000e+08 6.937552677851768320e+17 9.599263246704230400e+16
1.469999999999999973e+00 1.364960000000000000e+08 6.939334152725440000e+17 9.601713276791209600e+16
1.479999999999999982e+00 1.365130000000000000e+08 6.941116466893781760e+17 9.604384704309892800e+16
1.489999999999999991e+00 1.365280000000000000e+08 6.942898268567557120e+17 9.606328487266720000e+16
1.500000000000000000e+00 1.365940000000000000e+08 6.944679450236632320e+17 9.608213677889388800e+16
1.510000000000000009e+00 1.366080000000000000e+08 6.946462731104047360e+17 9.611563898715830400e+16
1.520000000000000018e+00 1.366320000000000000e+08 6.948245358903086080e+17 9.613433108647680000e+16
1.530000000000000027e+00 1.366690000000000000e+08 6.950027829645227520e+17 9.615568883042380800e+16
1.540000000000000036e+00 1.367320000000000000e+08 6.951810845104279040e+17 9.618082757125840000e+16
1.550000000000000044e+00 1.367530000000000000e+08 6.953595870483502080e+17 9.621387136193635200e+16
1.560000000000000053e+00 1.367970000000000000e+08 6.955380542210574080e+17 9.623419921171411200e+16
1.570000000000000062e+00 1.368130000000000000e+08 6.957166187048517120e+17 9.626167465097563200e+16
1.580000000000000071e+00 1.368680000000000000e+08 6.958951223645286400e+17 9.628063783952009600e+16
1.590000000000000080e+00 1.368780000000000000e+08 6.960737792174965760e+17 9.631113018684332800e+16
1.600000000000000089e+00 1.369050000000000000e+08 6.962523487011709440e+17 9.632867394746035200e+16
1.610000000000000098e+00 1.369750000000000000e+08 6.964309189974712320e+17 9.635096032391652800e+16
1.620000000000000107e+00 1.369950000000000000e+08 6.966097257753763840e+17 9.638595067728638400e+16
1.630000000000000115e+00 1.370160000000000000e+08 6.967884949270722560e+17 9.640619454290825600e+16
1.640000000000000124e+00 1.370430000000000000e+08 6.969672321897571840e+17 9.642674298887593600e+16
1.650000000000000133e+00 1.370730000000000000e+08 6.971459740832099840e+17 9.644925608303044800e+16
1.660000000000000142e+00 1.371340000000000000e+08 6.973247326840058880e+17 9.647242074895065600e+16
1.669999999999999929e+00 1.371900000000000000e+08 6.975036782676789760e+17 9.650476629928672000e+16
1.679999999999999938e+00 1.372060000000000000e+08 6.976827828129226240e+17 9.653562463505820800e+16
1.689999999999999947e+00 1.372250000000000000e+08 6.978618267761013760e+17 9.655466814154432000e+16
1.699999999999999956e+00 1.372620000000000000e+08 6.980408317832942080e+17 9.657486986847961600e+16
1.709999999999999964e+00 1.373130000000000000e+08 6.982198922052572160e+17 9.660015385453520000e+16
1.719999999999999973e+00 1.373410000000000000e+08 6.983990822352880640e+17 9.662944417660356800e+16
1.729999999999999982e+00 1.373680000000000000e+08 6.985782775219200000e+17 9.665204740327196800e+16
1.739999999999999991e+00 1.374250000000000000e+08 6.987574755877788160e+17 9.667451774037582400e+16
1.750000000000000000e+00 1.374470000000000000e+08 6.989368376382590720e+17 9.670567829580158400e+16
1.760000000000000009e+00 1.374730000000000000e+08 6.991161770414860800e+17 9.672679877551721600e+16
1.770000000000000018e+00 1.375050000000000000e+08 6.992955080165324800e+17 9.674868292182086400e+16
1.780000000000000027e+00 1.375310000000000000e+08 6.994748701694968320e+17 9.677270100847091200e+16
1.790000000000000036e+00 1.375930000000000000e+08 6.996542269563642880e+17 9.679475305191326400e+16
1.800000000000000044e+00 1.376510000000000000e+08 6.998337709288574720e+17 9.682718404145043200e+16
1.810000000000000053e+00 1.376830000000000000e+08 7.000134873095644160e+17 9.685884176165126400e+16
1.820000000000000062e+00 1.377010000000000000e+08 7.001932312732273920e+17 9.688271406578697600e+16
1.830000000000000071e+00 1.377280000000000000e+08 7.003729263213245440e+17 9.690246610759800000e+16
1.840000000000000080e+00 1.377550000000000000e+08 7.005526215768787200e+17 9.692486006208753600e+16
1.850000000000000089e+00 1.377770000000000000e+08 7.007323178477830400e+17 9.694729759237676800e+16
1.860000000000000098e+00 1.378520000000000000e+08 7.009119914350789120e+17 9.696845774276492800e+16
1.870000000000000107e+00 1.379000000000000000e+08 7.010919238649460480e+17 9.700479090291280000e+16
1.880000000000000115e+00 1.379470000000000000e+08 7.012719711273999360e+17 9.703339336104011200e+16
1.890000000000000124e+00 1.379500000000000000e+08 7.014521259871426560e+17 9.706162009967276800e+16
1.900000000000000133e+00 1.379740000000000000e+08 7.016321497008979200e+17 9.707699064307200000e+16
1.910000000000000142e+00 1.380360000000000000e+08 7.018121587181026560e+17 9.709862212673420800e+16
1.919999999999999929e+00 1.380720000000000000e+08 7.019923614327680000e+17 9.713148538223686400e+16
1.929999999999999938e+00 1.380880000000000000e+08 7.021726109622652160e+17 9.715645496966739200e+16
1.939999999999999947e+00 1.381190000000000000e+08 7.023528025350204160e+17 9.717578261467228800e+16
1.949999999999999956e+00 1.381550000000000000e+08 7.025330162764044800e+17 9.719942224611772800e+16
1.959999999999999964e+00 1.381750000000000000e+08 7.027132778168102400e+17 9.722444626035499200e+16
1.969999999999999973e+00 1.382150000000000000e+08 7.028935054205923840e+17 9.724507022013320000e+16
1.979999999999999982e+00 1.382710000000000000e+08 7.030738004132569600e+17 9.727115196411622400e+16
1.989999999999999991e+00 1.382880000000000000e+08 7.032542546506941440e+17 9.730219364810774400e+16
2.000000000000000000e+00 1.383410000000000000e+08 7.034346549888742400e+17 9.732176551263456000e+16
2.010000000000000231e+00 1.383590000000000000e+08 7.036151957845824000e+17 9.735180758090675200e+16
2.020000000000000018e+00 1.383860000000000000e+08 7.037956880449296640e+17 9.737167937108268800e+16
2.030000000000000249e+00 1.384280000000000000e+08 7.039761835368363520e+17 9.739433564217540800e+16
2.040000000000000036e+00 1.384660000000000000e+08 7.041567584067353600e+17 9.742109703429824000e+16
2.049999999999999822e+00 1.385100000000000000e+08 7.043373967170087680e+17 9.744700918697958400e+16
2.060000000000000053e+00 1.385370000000000000e+08 7.045181261473660160e+17 9.747442133291219200e+16
2.069999999999999840e+00 1.385990000000000000e+08 7.046988531632862720e+17 9.749680279504964800e+16
2.080000000000000071e+00 1.386190000000000000e+08 7.048797684483650560e+17 9.752946286846963200e+16
2.089999999999999858e+00 1.386720000000000000e+08 7.050606482515048960e+17 9.755008495737515200e+16
2.100000000000000089e+00 1.386850000000000000e+08 7.052416705411168000e+17 9.758029611913505600e+16
2.109999999999999876e+00 1.387360000000000000e+08 7.054226165194984960e+17 9.759873060941532800e+16
2.120000000000000107e+00 1.387920000000000000e+08 7.056036882771724800e+17 9.762804940352936000e+16
2.129999999999999893e+00 1.388200000000000000e+08 7.057849208688954880e+17 9.765927351207435200e+16
2.140000000000000124e+00 1.388290000000000000e+08 7.059661579138085120e+17 9.768208785139328000e+16
2.149999999999999911e+00 1.388730000000000000e+08 7.061472966629573120e+17 9.769936400222174400e+16
2.160000000000000142e+00 1.388990000000000000e+08 7.063285272570199040e+17 9.772687755507345600e+16
2.169999999999999929e+00 1.389470000000000000e+08 7.065097501697239040e+17 9.774903752553182400e+16
2.180000000000000160e+00 1.389650000000000000e+08 7.066910880990817280e+17 9.777781064813080000e+16
2.189999999999999947e+00 1.390010000000000000e+08 7.068723771868170240e+17 9.779776521985985600e+16
2.200000000000000178e+00 1.390530000000000000e+08 7.070537158476825600e+17 9.782301881335446400e+16
2.209999999999999964e+00 1.390990000000000000e+08 7.072351888025290240e+17 9.785284550925236800e+16
2.220000000000000195e+00 1.391160000000000000e+08 7.074167601581488640e+17 9.788075408815795200e+16
2.229999999999999982e+00 1.391520000000000000e+08 7.075982824679288320e+17 9.790072672696835200e+16
2.240000000000000213e+00 1.391850000000000000e+08 7.077798520036865280e+17 9.792588284589552000e+16
2.250000000000000000e+00 1.392080000000000000e+08 7.079614532063488000e+17 9.795020612624292800e+16
2.260000000000000231e+00 1.392440000000000000e+08 7.081430296915878400e+17 9.797149392047302400e+16
2.270000000000000018e+00 1.392800000000000000e+08 7.083246556123563520e+17 9.799677589468124800e+16
2.280000000000000249e+00 1.393130000000000000e+08 7.085063309459461120e+17 9.802206280246947200e+16
2.290000000000000036e+00 1.393570000000000000e+08 7.086880350435317760e+17 9.804624277796182400e+16
2.300000000000000266e+00 1.393860000000000000e+08 7.088698290111398400e+17 9.807372029278787200e+16
2.310000000000000053e+00 1.394170000000000000e+08 7.090516382473712640e+17 9.809718756926368000e+16
2.319999999999999840e+00 1.394750000000000000e+08 7.092334649304334080e+17 9.812077416514419200e+16
2.330000000000000071e+00 1.395200000000000000e+08 7.094154592394787840e+17 9.815245843026566400e+16
2.339999999999999858e+00 1.395460000000000000e+08 7.095975503050403840e+17 9.818034331427536000e+16
2.350000000000000089e+00 1.395670000000000000e+08 7.097796347902734080e+17 9.820266981652230400e+16
2.359999999999999876e+00 1.396240000000000000e+08 7.099616840062264320e+17 9.822344900423139200e+16
2.370000000000000107e+00 1.396540000000000000e+08 7.101438961670081280e+17 9.825490864758403200e+16
2.379999999999999893e+00 1.396880000000000000e+08 7.103261233390539520e+17 9.827841414099228800e+16
2.390000000000000124e+00 1.397200000000000000e+08 7.105083869960312320e+17 9.830307905494248000e+16
2.399999999999999911e+00 1.397490000000000000e+08 7.106906753333171200e+17 9.832711217827148800e+16
2.410000000000000142e+00 1.398100000000000000e+08 7.108729750938727680e+17 9.835043374726041600e+16
2.419999999999999929e+00 1.398270000000000000e+08 7.110554615605888000e+17 9.838320546701324800e+16
2.430000000000000160e+00 1.398600000000000000e+08 7.112378887968099840e+17 9.840274308198028800e+16
2.439999999999999947e+00 1.398850000000000000e+08 7.114203458390475520e+17 9.842707288500128000e+16
2.450000000000000178e+00 1.399600000000000000e+08 7.116027944520592640e+17 9.844934530732384000e+16
2.459999999999999964e+00 1.400080000000000000e+08 7.117855002614085120e+17 9.848593538279657600e+16
2.470000000000000195e+00 1.400190000000000000e+08 7.119683189329254400e+17 9.851477707578793600e+16
2.479999999999999982e+00 1.400420000000000000e+08 7.121510489240372480e+17 9.853276855527800000e+16
2.490000000000000213e+00 1.400950000000000000e+08 7.123337569631856640e+17 9.855434602486278400e+16
2.500000000000000000e+00 1.401120000000000000e+08 7.125166029380275200e+17 9.858453959883331200e+16
2.510000000000000231e+00 1.401680000000000000e+08 7.126993937800053760e+17 9.860434287925318400e+16
2.520000000000000018e+00 1.401930000000000000e+08 7.128823384636554240e+17 9.863540418832681600e+16
2.530000000000000249e+00 1.402210000000000000e+08 7.130652703326014720e+17 9.865750094933808000e+16
2.540000000000000036e+00 1.402670000000000000e+08 7.132482100651950080e+17 9.868071079292870400e+16
2.550000000000000266e+00 1.402940000000000000e+08 7.134312500535568640e+17 9.870890206791571200e+16
2.560000000000000053e+00 1.403280000000000000e+08 7.136142876433564160e+17 9.873157218835574400e+16
2.569999999999999840e+00 1.403880000000000000e+08 7.137973598293541120e+17 9.875623623444771200e+16
2.580000000000000071e+00 1.404020000000000000e+08 7.139806087417378560e+17 9.878856620169558400e+16
2.589999999999999858e+00 1.404280000000000000e+08 7.141637859326269440e+17 9.880752545198504000e+16
2.600000000000000089e+00 1.404740000000000000e+08 7.143469534668597760e+17 9.882982141045824000e+16
2.609999999999999876e+00 1.405060000000000000e+08 7.145302246665822720e+17 9.885822486343368000e+16
2.620000000000000107e+00 1.405420000000000000e+08 7.147135224504212480e+17 9.888248611192723200e+16
2.629999999999999893e+00 1.405850000000000000e+08 7.148968656748431360e+17 9.890776714071558400e+16
2.640000000000000124e+00 1.406390000000000000e+08 7.150802939381487360e+17 9.893518839938563200e+16
2.649999999999999911e+00 1.406870000000000000e+08 7.152638665851266560e+17 9.896581926643206400e+16
2.660000000000000142e+00 1.407300000000000000e+08 7.154475528405376000e+17 9.899480916038502400e+16
2.669999999999999929e+00 1.407350000000000000e+08 7.156313247607865600e+17 9.902230688933944000e+16
2.680000000000000160e+00 1.407610000000000000e+08 7.158149716298140160e+17 9.903845651489670400e+16
2.689999999999999947e+00 1.407940000000000000e+08 7.159986096438833920e+17 9.906085419238953600e+16
2.700000000000000178e+00 1.408310000000000000e+08 7.161822802046159360e+17 9.908548254579766400e+16
2.709999999999999964e+00 1.408930000000000000e+08 7.163660026241950720e+17 9.911115598788755200e+16
2.720000000000000195e+00 1.409150000000000000e+08 7.165499139367897600e+17 9.914422279741945600e+16
2.729999999999999982e+00 1.409430000000000000e+08 7.167337946735613440e+17 9.916548253787372800e+16
2.740000000000000213e+00 1.409720000000000000e+08 7.169176766707896320e+17 9.918845462330496000e+16
2.750000000000000000e+00 1.410370000000000000e+08 7.171015652226467840e+17 9.921171225120968000e+16
2.760000000000000231e+00 1.410550000000000000e+08 7.172856592244171520e+17 9.924569226350441600e+16
2.770000000000000018e+00 1.410880000000000000e+08 7.174697026201798400e+17 9.926589502073051200e+16
2.780000000000000249e+00 1.411230000000000000e+08 7.176537724153561600e+17 9.929024249725715200e+16
2.790000000000000036e+00 1.411580000000000000e+08 7.178378842757221120e+17 9.931543773502232000e+16
2.800000000000000266e+00 1.411910000000000000e+08 7.180220398587811840e+17 9.934072756111152000e+16
2.810000000000000053e+00 1.412530000000000000e+08 7.182062204814224640e+17 9.936501570915542400e+16
2.819999999999999840e+00 1.412750000000000000e+08 7.183905931126928640e+17 9.939830754134044800e+16
2.830000000000000071e+00 1.412990000000000000e+08 7.185749324609354240e+17 9.941947881006038400e+16
2.839999999999999858e+00 1.413410000000000000e+08 7.187592502697456640e+17 9.944127897852230400e+16
2.850000000000000089e+00 1.413740000000000000e+08 7.189436496845511680e+17 9.946863657931564800e+16
2.859999999999999876e+00 1.414340000000000000e+08 7.191280776654289920e+17 9.949314519648976000e+16
2.870000000000000107e+00 1.414750000000000000e+08 7.193126847968568320e+17 9.952577471722876800e+16
2.879999999999999893e+00 1.415200000000000000e+08 7.194973649353376000e+17 9.955270482489680000e+16
2.890000000000000124e+00 1.415610000000000000e+08 7.196821384223513600e+17 9.958074054582480000e+16
2.899999999999999911e+00 1.415700000000000000e+08 7.198669853963468800e+17 9.960771724555468800e+16
